	center	left	right	steering	throttle	brake	speed
3282	IMGo/center_2016_12_01_13_38_10_901.jpg	 IMGo/left_2016_12_01_13_38_10_901.jpg	 IMGo/right_2016_12_01_13_38_10_901.jpg	0.0	0.9855325999999999	0.0	30.186690000000002
5692	IMGo/center_2016_12_01_13_42_44_100.jpg	 IMGo/left_2016_12_01_13_42_44_100.jpg	 IMGo/right_2016_12_01_13_42_44_100.jpg	0.0	0.9855325999999999	0.0	30.186329999999998
7199	IMGo/center_2016_12_01_13_45_16_954.jpg	 IMGo/left_2016_12_01_13_45_16_954.jpg	 IMGo/right_2016_12_01_13_45_16_954.jpg	0.0	0.9855325999999999	0.0	30.18757
5094	IMGo/center_2016_12_01_13_41_43_454.jpg	 IMGo/left_2016_12_01_13_41_43_454.jpg	 IMGo/right_2016_12_01_13_41_43_454.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.182240000000004
5153	IMGo/center_2016_12_01_13_41_49_416.jpg	 IMGo/left_2016_12_01_13_41_49_416.jpg	 IMGo/right_2016_12_01_13_41_49_416.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
5691	IMGo/center_2016_12_01_13_42_43_999.jpg	 IMGo/left_2016_12_01_13_42_43_999.jpg	 IMGo/right_2016_12_01_13_42_43_999.jpg	0.07132844	0.9855325999999999	0.0	30.18617
8384	IMGn/center_2017_01_28_17_56_06_546.jpg	 IMGn/left_2017_01_28_17_56_06_546.jpg	 IMGn/right_2017_01_28_17_56_06_546.jpg	-0.3670914	1.0	0.0	30.191390000000002
707	IMGo/center_2016_12_01_13_33_49_906.jpg	 IMGo/left_2016_12_01_13_33_49_906.jpg	 IMGo/right_2016_12_01_13_33_49_906.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
6133	IMGo/center_2016_12_01_13_43_28_812.jpg	 IMGo/left_2016_12_01_13_43_28_812.jpg	 IMGo/right_2016_12_01_13_43_28_812.jpg	-0.06925154	0.9855325999999999	0.0	30.186420000000002
6078	IMGo/center_2016_12_01_13_43_23_223.jpg	 IMGo/left_2016_12_01_13_43_23_223.jpg	 IMGo/right_2016_12_01_13_43_23_223.jpg	0.0	0.9855325999999999	0.0	30.178959999999996
3563	IMGo/center_2016_12_01_13_38_39_351.jpg	 IMGo/left_2016_12_01_13_38_39_351.jpg	 IMGo/right_2016_12_01_13_38_39_351.jpg	0.0	0.0	0.0	28.58788
2484	IMGo/center_2016_12_01_13_36_50_063.jpg	 IMGo/left_2016_12_01_13_36_50_063.jpg	 IMGo/right_2016_12_01_13_36_50_063.jpg	0.01391724	0.9855325999999999	0.0	30.186629999999997
7105	IMGo/center_2016_12_01_13_45_07_432.jpg	 IMGo/left_2016_12_01_13_45_07_432.jpg	 IMGo/right_2016_12_01_13_45_07_432.jpg	0.37752140000000006	0.9855325999999999	0.0	30.180429999999998
801	IMGo/center_2016_12_01_13_33_59_447.jpg	 IMGo/left_2016_12_01_13_33_59_447.jpg	 IMGo/right_2016_12_01_13_33_59_447.jpg	0.0	0.9855325999999999	0.0	30.18665
7693	IMGo/center_2016_12_01_13_46_07_010.jpg	 IMGo/left_2016_12_01_13_46_07_010.jpg	 IMGo/right_2016_12_01_13_46_07_010.jpg	-0.06925154	0.9855325999999999	0.0	30.185370000000002
2170	IMGo/center_2016_12_01_13_36_18_180.jpg	 IMGo/left_2016_12_01_13_36_18_180.jpg	 IMGo/right_2016_12_01_13_36_18_180.jpg	0.0	0.9855325999999999	0.0	30.18664
1167	IMGo/center_2016_12_01_13_34_36_540.jpg	 IMGo/left_2016_12_01_13_34_36_540.jpg	 IMGo/right_2016_12_01_13_34_36_540.jpg	0.0	0.9855325999999999	0.0	30.18664
4892	IMGo/center_2016_12_01_13_41_22_982.jpg	 IMGo/left_2016_12_01_13_41_22_982.jpg	 IMGo/right_2016_12_01_13_41_22_982.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
1058	IMGo/center_2016_12_01_13_34_25_464.jpg	 IMGo/left_2016_12_01_13_34_25_464.jpg	 IMGo/right_2016_12_01_13_34_25_464.jpg	0.0	0.9855325999999999	0.0	30.18667
1634	IMGo/center_2016_12_01_13_35_23_917.jpg	 IMGo/left_2016_12_01_13_35_23_917.jpg	 IMGo/right_2016_12_01_13_35_23_917.jpg	0.0	0.9855325999999999	0.0	30.18665
4405	IMGo/center_2016_12_01_13_40_04_790.jpg	 IMGo/left_2016_12_01_13_40_04_790.jpg	 IMGo/right_2016_12_01_13_40_04_790.jpg	0.15744520000000004	0.0	0.0	24.95119
9817	IMGn/center_2017_01_28_17_58_44_413.jpg	 IMGn/left_2017_01_28_17_58_44_413.jpg	 IMGn/right_2017_01_28_17_58_44_413.jpg	0.0	1.0	0.0	30.19029
8182	IMGn/center_2017_01_28_17_55_44_408.jpg	 IMGn/left_2017_01_28_17_55_44_408.jpg	 IMGn/right_2017_01_28_17_55_44_408.jpg	0.0	1.0	0.0	30.190279999999998
7102	IMGo/center_2016_12_01_13_45_07_121.jpg	 IMGo/left_2016_12_01_13_45_07_121.jpg	 IMGo/right_2016_12_01_13_45_07_121.jpg	0.2914047	0.9855325999999999	0.0	30.18047
914	IMGo/center_2016_12_01_13_34_10_902.jpg	 IMGo/left_2016_12_01_13_34_10_902.jpg	 IMGo/right_2016_12_01_13_34_10_902.jpg	-0.08824026	0.9855325999999999	0.0	30.18623
3559	IMGo/center_2016_12_01_13_38_38_946.jpg	 IMGo/left_2016_12_01_13_38_38_946.jpg	 IMGo/right_2016_12_01_13_38_38_946.jpg	0.0	0.0	0.0	29.83369
7107	IMGo/center_2016_12_01_13_45_07_636.jpg	 IMGo/left_2016_12_01_13_45_07_636.jpg	 IMGo/right_2016_12_01_13_45_07_636.jpg	0.4540697	0.9855325999999999	0.0	30.17394
6618	IMGo/center_2016_12_01_13_44_18_027.jpg	 IMGo/left_2016_12_01_13_44_18_027.jpg	 IMGo/right_2016_12_01_13_44_18_027.jpg	0.0	0.9855325999999999	0.0	30.18664
7567	IMGo/center_2016_12_01_13_45_54_255.jpg	 IMGo/left_2016_12_01_13_45_54_255.jpg	 IMGo/right_2016_12_01_13_45_54_255.jpg	-0.1641951	0.9855325999999999	0.0	30.185
3710	IMGo/center_2016_12_01_13_38_54_289.jpg	 IMGo/left_2016_12_01_13_38_54_289.jpg	 IMGo/right_2016_12_01_13_38_54_289.jpg	0.1670138	0.0	0.0	5.913723
2913	IMGo/center_2016_12_01_13_37_33_485.jpg	 IMGo/left_2016_12_01_13_37_33_485.jpg	 IMGo/right_2016_12_01_13_37_33_485.jpg	0.0	0.9855325999999999	0.0	30.18665
6899	IMGo/center_2016_12_01_13_44_46_483.jpg	 IMGo/left_2016_12_01_13_44_46_483.jpg	 IMGo/right_2016_12_01_13_44_46_483.jpg	-0.0787459	0.9855325999999999	0.0	30.18657
352	IMGo/center_2016_12_01_13_33_13_924.jpg	 IMGo/left_2016_12_01_13_33_13_924.jpg	 IMGo/right_2016_12_01_13_33_13_924.jpg	0.0	0.9855325999999999	0.0	30.18665
2911	IMGo/center_2016_12_01_13_37_33_282.jpg	 IMGo/left_2016_12_01_13_37_33_282.jpg	 IMGo/right_2016_12_01_13_37_33_282.jpg	0.0	0.9855325999999999	0.0	30.186659999999996
5018	IMGo/center_2016_12_01_13_41_35_756.jpg	 IMGo/left_2016_12_01_13_41_35_756.jpg	 IMGo/right_2016_12_01_13_41_35_756.jpg	0.0	0.9855325999999999	0.0	30.18665
4278	IMGo/center_2016_12_01_13_39_51_892.jpg	 IMGo/left_2016_12_01_13_39_51_892.jpg	 IMGo/right_2016_12_01_13_39_51_892.jpg	-0.43953149999999996	0.7934223000000001	0.0	30.09233
2530	IMGo/center_2016_12_01_13_36_54_733.jpg	 IMGo/left_2016_12_01_13_36_54_733.jpg	 IMGo/right_2016_12_01_13_36_54_733.jpg	0.2914047	0.9855325999999999	0.0	30.1888
941	IMGo/center_2016_12_01_13_34_13_629.jpg	 IMGo/left_2016_12_01_13_34_13_629.jpg	 IMGo/right_2016_12_01_13_34_13_629.jpg	0.0	0.9855325999999999	0.0	30.186999999999998
6713	IMGo/center_2016_12_01_13_44_27_663.jpg	 IMGo/left_2016_12_01_13_44_27_663.jpg	 IMGo/right_2016_12_01_13_44_27_663.jpg	0.0	0.9855325999999999	0.0	30.186590000000002
5627	IMGo/center_2016_12_01_13_42_37_520.jpg	 IMGo/left_2016_12_01_13_42_37_520.jpg	 IMGo/right_2016_12_01_13_42_37_520.jpg	-0.05975719	0.9855325999999999	0.0	30.18576
9853	IMGn/center_2017_01_28_17_58_48_863.jpg	 IMGn/left_2017_01_28_17_58_48_863.jpg	 IMGn/right_2017_01_28_17_58_48_863.jpg	-0.1058586	1.0	0.0	30.189709999999998
7099	IMGo/center_2016_12_01_13_45_06_818.jpg	 IMGo/left_2016_12_01_13_45_06_818.jpg	 IMGo/right_2016_12_01_13_45_06_818.jpg	0.03305431	0.9855325999999999	0.0	30.187140000000003
4798	IMGo/center_2016_12_01_13_41_13_465.jpg	 IMGo/left_2016_12_01_13_41_13_465.jpg	 IMGo/right_2016_12_01_13_41_13_465.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.18603
6051	IMGo/center_2016_12_01_13_43_20_478.jpg	 IMGo/left_2016_12_01_13_43_20_478.jpg	 IMGo/right_2016_12_01_13_43_20_478.jpg	0.0	0.9855325999999999	0.0	30.18635
2504	IMGo/center_2016_12_01_13_36_52_099.jpg	 IMGo/left_2016_12_01_13_36_52_099.jpg	 IMGo/right_2016_12_01_13_36_52_099.jpg	0.1957194	0.9855325999999999	0.0	30.183759999999996
9943	IMGn/center_2017_01_28_17_58_58_643.jpg	 IMGn/left_2017_01_28_17_58_58_643.jpg	 IMGn/right_2017_01_28_17_58_58_643.jpg	-0.14178510000000003	1.0	0.0	30.19418
5396	IMGo/center_2016_12_01_13_42_14_096.jpg	 IMGo/left_2016_12_01_13_42_14_096.jpg	 IMGo/right_2016_12_01_13_42_14_096.jpg	0.0	0.9855325999999999	0.0	30.18664
3194	IMGo/center_2016_12_01_13_38_01_979.jpg	 IMGo/left_2016_12_01_13_38_01_979.jpg	 IMGo/right_2016_12_01_13_38_01_979.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
2552	IMGo/center_2016_12_01_13_36_56_959.jpg	 IMGo/left_2016_12_01_13_36_56_959.jpg	 IMGo/right_2016_12_01_13_36_56_959.jpg	0.0	0.9855325999999999	0.0	30.186590000000002
3653	IMGo/center_2016_12_01_13_38_48_481.jpg	 IMGo/left_2016_12_01_13_38_48_481.jpg	 IMGo/right_2016_12_01_13_38_48_481.jpg	0.15744520000000004	0.0	0.0	10.6319
9873	IMGn/center_2017_01_28_17_58_51_083.jpg	 IMGn/left_2017_01_28_17_58_51_083.jpg	 IMGn/right_2017_01_28_17_58_51_083.jpg	0.0	1.0	0.0	30.18478
7428	IMGo/center_2016_12_01_13_45_40_146.jpg	 IMGo/left_2016_12_01_13_45_40_146.jpg	 IMGo/right_2016_12_01_13_45_40_146.jpg	0.0	0.9855325999999999	0.0	30.18662
7969	IMGo/center_2016_12_01_13_46_35_080.jpg	 IMGo/left_2016_12_01_13_46_35_080.jpg	 IMGo/right_2016_12_01_13_46_35_080.jpg	0.0	0.0	0.0	2.028571
5111	IMGo/center_2016_12_01_13_41_45_171.jpg	 IMGo/left_2016_12_01_13_41_45_171.jpg	 IMGo/right_2016_12_01_13_41_45_171.jpg	-0.03127411	0.9855325999999999	0.0	30.18654
1429	IMGo/center_2016_12_01_13_35_03_069.jpg	 IMGo/left_2016_12_01_13_35_03_069.jpg	 IMGo/right_2016_12_01_13_35_03_069.jpg	0.09046549999999999	0.9855325999999999	0.0	30.18614
1515	IMGo/center_2016_12_01_13_35_11_811.jpg	 IMGo/left_2016_12_01_13_35_11_811.jpg	 IMGo/right_2016_12_01_13_35_11_811.jpg	0.0	0.9855325999999999	0.0	30.18685
645	IMGo/center_2016_12_01_13_33_43_592.jpg	 IMGo/left_2016_12_01_13_33_43_592.jpg	 IMGo/right_2016_12_01_13_33_43_592.jpg	0.2722676	0.9855325999999999	0.0	30.183329999999998
1981	IMGo/center_2016_12_01_13_35_59_061.jpg	 IMGo/left_2016_12_01_13_35_59_061.jpg	 IMGo/right_2016_12_01_13_35_59_061.jpg	0.0	0.9855325999999999	0.0	30.18648
3288	IMGo/center_2016_12_01_13_38_11_511.jpg	 IMGo/left_2016_12_01_13_38_11_511.jpg	 IMGo/right_2016_12_01_13_38_11_511.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
9508	IMGn/center_2017_01_28_17_58_10_011.jpg	 IMGn/left_2017_01_28_17_58_10_011.jpg	 IMGn/right_2017_01_28_17_58_10_011.jpg	0.5258188	1.0	0.0	30.14041
5189	IMGo/center_2016_12_01_13_41_53_068.jpg	 IMGo/left_2016_12_01_13_41_53_068.jpg	 IMGo/right_2016_12_01_13_41_53_068.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.181009999999997
1674	IMGo/center_2016_12_01_13_35_27_992.jpg	 IMGo/left_2016_12_01_13_35_27_992.jpg	 IMGo/right_2016_12_01_13_35_27_992.jpg	0.09046549999999999	0.9855325999999999	0.0	30.18559
